Label,,,Text
0,,,ඔබ දන්නවාද? ලොව මෙතෙක් වාර්තාගත දීර්ඝතම ගර්භානිය කාලය වසරකුත් දින 10කි. ඔබ නොදත් තතු අපෙන් දැනගන්න!
0,,,ඔබ දන්නවාද? Firefox ලාංඡනයේ සිටින්නේ හිවලෙකු නොව රතු පැන්ඩාවෙකුය. ඔබ නොදත් තතු අපෙන් දැනගන්න!
0,,,ඔබ දන්නවාද? ලොව විශාලතම පිරමිඩය ඇත්තේ මෙක්සිකෝවේය. ඔබ නොදත් තතු අපෙන් දැනගන්න!
0,,,ඔබ දන්නවාද? අමෙරිකානු ජනාධිපතිගෙන් සෑම මසකම ධවල මන්දිරයේ ආහාර සහ අනෙකුත් වියදම් වලට අදාලව ගාස්තුවක් අය කෙරේ. ඔබ නොදත් තතු අපෙන් දැනගන්න!
0,,,ඔබ දන්නවාද? ලොව සහල් වලින් 90%ක්ම පරිභෝජනය කෙරෙන්නේ ආසියාවේය. ඔබ නොදත් තතු අපෙන් දැනගන්න!;
0,,,ඔබ දන්නවාද? ලොව කුඩාම මුවන් විශේෂය වන උත්තර පුඩූ මුවෙකුගේ උස අඟල් 14ක් පමණය. ඔබ නොදත් තතු අපෙන් දැනගන්න
0,,,ඔබ දන්නවාද? ලොව සත්වයින්ගෙන් වැඩිම හඬක් පිටකල හැක්කේ නිල් තල්මසාටය.ඩෙසිබල් 188ක එම හඬ කිලෝමීටර 800කට වැඩි දුරකට විහිදේ. ඔබ නොදත් තතු අපෙන් දැනගන්න!
0,,,ඔබ දන්නවාද? ලොව මුල් වරට මුදල් නෝට්ටු භාවිතා කර ඇත්තේ චින්නුන්ය.හත්වන සියවසේදී අරම්භවූ මෙම නෝට්ටු භාවිතය ප්‍රචලිත වී ඇත්තේ 11වන සියවසට පසුය. ඔබ නොදත් තතු අපෙන් දැනගන්න!
0,,,මට කිරි මදිද මන්දා
0,,,එන්න ඉදිරියට යන්න. එක්සත් ජාතික පක්ෂය සැප්තැම්බර් 10 උදේ 9 ට කැම්බල් පිටියට. අලුත් රටක ඉදිරියට යන්න හිතන අය එන්න.
0,,,ඔබ දන්නවාද? බ්‍රසීලයේ 'රියෝ' උච්චාරණය කරන්නේ 'හියෝ' ලෙසය. ඔබ නොදත් තතු අපෙන් දැනගන්න!
0,,,144. සද්ධර්ම යාත්‍රා - 8 (ධර්ම දේශනය - ඇඩිලේඩ්) පූජ්‍ය කිරිබත්ගොඩ ඤාණානන්ද ස්වාමීන් වහන්සේ විසින් 2016 - 11 - 10 දින ඕස්ට්‍රේලියාවේ ඇඩිලේඩ් හිදී පවත්වන්නට යෙදුණු ධර්ම දේශනයකි...
0,,,සද්ධර්ම යාත්‍රා - 12 (ධර්ම දේශනය - සිඩ්නි) පූජ්‍ය කිරිබත්ගොඩ ඤාණානන්ද ස්වාමීන් වහන්සේ විසින් 2016 - 11 - 18 දින ඕස්ට්‍රේලියාවේ සිඩ්නි හිදී පවත්වන්නට යෙදුණු ධර්ම සාකච්ඡාවකි...
0,,,දැනුම සොයන ඔබට. ශ්‍රීලංකාවේ විශාලතම වනෝද්‍යානය විල්පත්තු වනෝද්‍යානය
0,,,පොඩි දේවල් ලොකුවට නොසිතන්න.. වචන පස්සෙ එල්ලිලා නොයන්න.. කාටත් වරදින බව සලකන්න..සැහැල්ලුවෙන් ජීවිතය ගෙවන්න..
0,,,බුදුරජාණන් වහන්සේලාගේ ඉපදීම ලොවට මහා සැපයකි.පිරිසිදු ශ්‍රී සද්ධර්මය දේශනා කිරීමත් සැපයක්.බුදුරජුන්ගේ ශ්‍රාවක සංඝයාගේ සමඟියද සැපයක්.ඒ සමඟි සම්පන්න වූ සංඝයාගේ බණ භාවනාවද සැපයක්. (ජේතවනාරාමයේදී බොහෝ භික්ෂුන් අරභයා වදාළ ගාථාවකි)
0,,,"තුවරලා හෝ සදුන් පිළිබද වූ යම් සුවඳක් වේ නම් එය අල්ප මාත්‍ර එකකි, සිල්වතුන් ගේ යම් සුවඳක් වේ නම් එය දෙව් ලෝවලත් පැතිර යේ."
0,,,බලාපොරොත්තු ඇත්නම් ඒවා කඩවීමෙන් ලැබෙන දුකද උරුමය..බලාපොරොත්තු නැත්නම් දුකක්ද නොමැත...
0,,,හදවත පිරිසිදු කරගන්න
0,,,"කාමය, රාගය සොය සොයා දුවන බහුතරයක් දෙනා අතර, ශිලය රකිමින්, සමාධිය, ප්‍රඥාව වඩමින් නිර්වාණය සොයා යන අල්ප වූ දෙනා අතරට එක්වන්න... බුදුවරු දෙසු මාර්ගය ඔස්සේ පිය නඟන්න...!!!"
0,,,"""සියළු සංස්කාර සමනය වූ,සියළු උපධීන් අත හැරී ගිය,තණ්හාව ක්ෂය වූ, ඇලීම ගිලිහී ගිය, නාම රූප සංස්කාර නිරුද්ධ වූ, නිවන ශාන්තය. නිවන ප්‍රණීතය.නිවන අත්දකින විට (ඵල සමවතේ සමවැදී සිටින විට) රූප සංඥා හෝ රූපාවචර ධ්‍යාන සංඥාවන් ද නැත,අරූපාවචර ධ්‍යාන සංඥාවන්ද නොමැත, මේ ලෝකය පිළිබඳ සංඥාවන් ද නැත, පරලොව පිළිබඳ සංඥාවන් ද නැත,සිතින් පරික්ෂා කරන ලද. විමසන ලද,පැමිණෙන ලද දේවල් පිළිබඳව හෝ ඇසීම බැලීම ආදී ඉන්ද්‍රිය පටිබද්ධ දේවල් පිළිබඳව වූ කිසිදු සංඥාවක් ද නොමැත,එහෙත් නිවන අරමුණු වෙමින් පවත්නා වූ සංඥාව පමණක් පවතී."" (සමාධි සූත්‍රය)"
0,,,පාසල් දරුවන්ට නොමිලේ තිළිණයක්. අප රටෙහි පාසල් දූදරුවන්ගේ අනාගත අභිවෘද්ධියටත් ගුණධර්ම දියුණුවටත් පාදක වන පරිදි දිනපතා උදෑසන පාසල් දරුවන් ලවා සජ්ඣායනා කළ හැකි කව්පද කිහිපයක් විනාඩි 10කට සීමා කොට පුජ්‍යපාද කිරිබත්ගොඩ ඤාණානන්ද ස්‌වාමින් වසන්සේගේ හඬින් සකස් කොට තිබේ.මෙය පාසලකට එක බැගින් නොමිලේ ලබාගත හැකිය.එය ලබාගැනීමට කැමති අය විදුහල්පතිතුමාගේ ඉල්ලීමකින් පහත ලිපිනය වෙත ලිඛිතව ඉදිරිපත් කරන්න
0,,,දැනුම සොයන ඔබට. ශ්‍රී ලංකාවේ ජනපති පදවියට ඡන්දයෙන් තේරී පත්වුනු වයස්ගතම පුද්ගලයා අතිගරු ජේ.ආර්.ජයවර්ධන.
0,,,දැනුම සොයන ඔබට. ස්කොට්ලන්තයේ ජාතික සත්වයා කඟවේනා. The national animal of scotland is Unicorn
0,,,ආදරේ කරන්න දුරස් වෙන්න හදන අයට නෙමෙයි. දුර ඉදන් හරි හැමදාම ආදරේ කරන අයට.
0,,,නිවන් ලැබීමට නම්...
0,,,දැනුම සොයන ඔබට. පැනමා ඇල තැනීමට දායක වු ඇමරිකානු ජනදිපතිවරයා තියඩෝර් රූස්වෙල්ට්.
0,,,"ජයග්‍රහණයේදී ඔබට අත්පොලසන් දෙන අයම, පරාජයේදී ඔබව හැර යයි."
0,,,කිසිවක් මගේ නොවන කල. කුමට ආශාවෙන් රැස්කර. දමා යන්නට වේනම් දිනෙක. අයිතියක් ඇයි දිරන රූපෙට.
0,,,උගත්කම ධනවත්කම රූමත්කම මේ මුකුත් තිබ්බට වැඩක් නෑ මනුස්සකම නැත්තම්
0,,,දැනුම සොයන ඔබට. D.W. Griffith සිනමාවේ පියා ලෙස සැලකෙන්නේ මොහුයි.
0,,,"මනුෂ්‍යයන්, දෙවියන්, මාරයන්, බ්‍රහ්මයන් සහිත වූ මේ තුන් ලෝකයේ අපා, දෙපා, සිව්පා, බහුපා, රූපී, අරූපී යම්තාක් සත්වයන් සිටීද, සම්මා සම්බුදු රජාණන් වහන්සේ ඒ සියලු සත්වයන් අතර අග්‍ර වන සේක.එම අග්‍ර වූ බුදු රජාණන් වහන්සේ කෙරෙහි අග්‍ර වූ ප්‍රසාදයක් ඇති කර ගන්නා පුද්ගලයාට අග්‍ර වූ ම විපාක ශක්තියක් ලැබෙන්නේය."
0,,,නවතම සදහම් ග්‍රන්ථ ගැඹුරු දහම පහසුවෙන් අවබෝධ කරවන පොත්පෙළෙහි 22 වන කොටස පූජ්‍ය කිරිබත්ගොඩ ඤාණානන්ද ස්වාමීන් වහන්සේ විසින් රචිත සියලුම සදහම් ග්‍රන්ථ සහ ධර්ම දේශනා ඔබට දිවයින පුරා මහමෙව්නාව භාවනා අසපු ශාඛාවලින් සහ බොරැල්ලේ YMBA ගොඩනැගිල්ලේ පිහිටි ත්‍රිපිටක සදහම් පොත් මැදුරෙන් ලබාගත හැකිය.
0,,,නිතරම සතුටින් ඉන්න උත්සහ කරන්න. මොකද? හෙට කියන්නේ බලාපොරොත්තුවක් විතරයි
0,,,නවතම සදහම් ග්‍රන්ථ සුමනා දේවිය නවතම ළමා සදහම් සිතුවම් ග්‍රන්ථය සුමනා දේවිය පූජ්‍ය කිරිබත්ගොඩ ඤාණානන්ද ස්වාමීන් වහන්සේගේ අනුශාසකත්වයෙන් සිතුවම් කළේ සුමතිපාල - ජෝතිපාල. පූජ්‍ය කිරිබත්ගොඩ ඤාණානන්ද ස්වාමීන් වහන්සේ විසින් රචිත සියලුම සදහම් ග්‍රන්ථ සහ ධර්ම දේශනා ඔබට දිවයින පුරා මහමෙව්නාව භාවනා අසපු ශාඛාවලින් සහ බොරැල්ලේ YMBA ගොඩනැගිල්ලේ පිහිටි ත්‍රිපිටක පොත් මැදුරෙන් ලබාගත හැකිය.
0,,,බුදු පසේබුදු අරහන්තක මහා විහාරය - මාලබේ
0,,,සුබ උදෑසනක් වේවා !.අමා ගඟ ගලලා සිතේ දුක නිවේවා.! දෙනෙත් සුවපත් කරණ බුදුරුව දවස ගානේ මට පෙනේවා.සවන් සනසන බුදු වදන් මට දිවා රෑ නිරතුරු ඇසේවා. සිතට වද දෙන ගැටළු බුදුගුණ සිසිලෙන් මගෙ නිවේවා. නිවන් දකිනා මොහොත දක්වා මගෙ සිත බුදු ගෙයක් වේවා.!.සාදු..සාදු..සාදු..!
0,,,"ප්‍රිය පුද්ගලයෙකු කියා ඇත්තට ම සිපගෙන තියෙන්නේ සමකින් වැසී ගිය, අල්ලනවා තියා දකින්නටහ් පිළිකුල් ලේ,මස්,නහර ගොඩක්. ආදරයෙන් සිප ගන්නා මිනිස් සිරුරු වල යථාර්ථය පේනවා නේද? සිදුවූ එක ම දෙය ශරීරයෙන් සම ඉවත් කිරීම පමණයි.අභ්‍යන්තරයේ කිසිදු වෙනසක් නැත.සම ඇති විට නොතිබූ පිළිකුලක් සම නැති විට හදිසියේ ඇතිවුනේ කොහොමද?ශරීරය කෙසේ පැවතුනත් පිළිකුල් බව එසේමය.වැරැද්ද ඇත්තේ අප සිතන ආකාරයේ මිස ශරීරයේ නොවෙයි."
0,,,"මහණෙනි, චිත්‍ර ශිල්පියෙක් වර්ණ යොදාගෙන ලෑල්ලක හෝ බිත්තියක හෝ වස්ත්‍රයක සියලු අංග ඇති කාන්තා හෝ පුරුෂ රූපයක් අඳින්නේ ද, එලෙසම, කබලිංකාර ආහාරයෙහි තණ්හාව ඇති නම් විඤ්ඤාණය පිහිටියේ ය.විඤ්ඤාණය පිහිටියේ නම්, නාම-රූප බැස ගනී.නාම-රූප බැස ගනී නම්, සංස්කාරයෝ වැඩේ. සංස්කාරයෝ වැඩේ නම්, මතු නැවත ඉපදීම ඇත. මතු නැවත ඉපදීම ඇති නම්, මතු ජාති ජරා මරණ ඇත. මතු ජාති ජරා මරණ ඇති නම්, ශෝක සහිතය, පීඩා සහිතය, දැඩි ආයාස සහිතය."
0,,,දැනුම සොයන ඔබට. නරිබෑනා නාට්‍යය නිර්මාතෘ දයානන්ද ගුණවර්ධන
0,,,"ජිනීවා මානව හිමිකම් සැසිවාරයේදී ශ්‍රී ලංකා මාතාව වෙත අභූත චෝදනා එල්ල කල බෙදුම්වාදී කොටි ඩයස්පෝරා නඩයට නොබියව මුහුණ දෙමින් පිලිතුරු සැපයු සරත් වීරසේකර මැතිතුමන්, නාලක ගොඩහේවා මැතිතුමන් ඇතුළු දේශප්‍රේමී ශ්‍රී ලාංකීය කණ්ඩායමට අපගේ ප්‍රණාමය !"
0,,,අප ජීවිතයේදි එකම වරද දෙවරක් කරයි නම්..අප පළමුවර කර ඇත්තේ ඉගෙන ගැනිමක් නොව විදවිමක් හො රසවිදිමක් පමණයි.
0,,,බොහොවිට කෙනෙකුට බරක්වුයේ තවත් කෙනෙකුට නොවටින ඉවත දැමු දෙවල්..
0,,,"""කාලා බිලා නිතර දගලන්නේ ඇයි. මේ කය අරගෙන යන්නේ කොහේද. හැමකල්හිම කම්මැලි නොවී පින් කර ගන්න.මේ බියකරු සසරෙන් අපව එතර කරන්නේ ඒ පිනම තමයි."
0,,,මහාකප්පින මහරහතන් වහන්සේ භික්ෂුන්ට ඔවදන් දෙන්නන් අතරින් අග්රස්ථානය ලැබුහ.
0,,,මුවින් පිටකිරීමට පහසු..සිතින් ආරක්ෂා කිරීමට අපහසුය.. වචන..
0,,,නොරැවටෙමු කුණු කයට.. ඇවිද අවිද යන මේ ශරීරය පරිහරණය කරන්න තියෙන්නේ දුගඳ හමන අශුචිත් එක්කයි.මේ කයේ හැම දොරටුවකින් ම ගලන්නේ ජරාවෙන් යුතු අශුචි ම යි.ඒ වුණාට පෘථග්ජන සත්වයා මේ ශරීරයට රැවටිලා දුක් විඳිනවා.උගුලට අහුවෙච්ච මුවෙක් වගේ.ඇම ගිලගත්තු මාළුවෙක් වගේ.ලාටුවලට අහුවෙච්ච වඳුරෙක් වගේ.
0,,,"රාජ්‍ය අංශයේ වැටුප් රු.10,000කින් ඉහළ නැංවීම එක්සත් ජාතික පක්‍ෂය ශක්තිමත් ආර්ථිකයක් ගොඩනැගීම මුලාශ්‍රය: ශ්‍රී ලංකා මහ බැංකුව,වාර්ශික වාර්තාව 2016,පි.131,පි.137"
0,,,සිනහවකින් ඇරඹි..සිපවැලද ගැනිමෙන් පැවති..කදුළින් අවසන්වීම.. ප්‍රේමය..
0,,,ඔයාගේ අම්මගේ තාත්තගේ හම රැලි වැටුනේ ඔයාගේ ඇග ඔයාගේ ලෝකය හදන්න ගිහිල්ලයි
0,,,"යථා ස්වභාවය දුටු කල, ඇලෙන්නේ ගැටෙන්නේ කුමක් සඳහා,දැයි විශ්මයට පත්වේ. සියලු රූප ධර්මයෝ අනිත්‍යයෝ ය.ඇලීමට ගැටීමට නු සුදුස්සෝ ම ය. සතර මහා ධාතුවෙන් හට ගත් මේ කය, සතර මහා ධාතුවට ම ආයු කෙළවර වීමෙන් එකතු වේ.මේ අතර කෙලෙස් නිසා භවය රැස් නොකර,නිවන් පිණිස කටයුතු කරමු."
0,,,කාලය අවධානය සවන්දිමක් නොමැති මිනිසුන්ගෙන් කිසිදින නොලැබෙයි සතුට සිනහව සැනසීම
0,,,ඇතැම් තීරණවල සැබැ යථාර්ථය
0,,,සියළු සත්වයෝ මිදේවා මේ සසර දුකින්....!
0,,,"කය රැකෙන්න, වැඩෙන්න පෝෂණීය ආහාර හැටියට එළවළු පාත්ති වවලා තියාගෙන විතරක් නොඉඳ කන්නත් ඕනෙ. ඒ වගේම නිවන් පිණිස හිත රැකෙන්න වැඩෙන්න දහම් ආහාර පිණිසත් දහම් දේශනාවන්.දහම් ග්‍රන්ථ ආදී දහම් පාත්ති වවා ගන්න.ඒවාත් භාවිතයට නොගෙන තබා ගන්නේ නැතිව ඔබගේ සිත රැකීමට, භාවනාව වැඩීමට නිතර භාවිතා කරන්න."
0,,,අමා මහා ලොව්තුරු බුදුවරු ගැනයි මේ...
0,,,අම්මා තාත්තා මහළු මඩමේ..හිත මිතුරන් මුහුණු පොතේ..අසල්වැසියන් බාර් එකේ..නෑ පවුලත් ඔෆිස් එකේ..අඹු දරුවන් ටිවි එකේ..මරණය දැන් දකුණු අතේ.
0,,,"තමන්ට අයහපත පිණිස පවතින පව් කරන එක හරි ලේසි වැඩක්.නමුත් යම් දෙයක් තමන්ට හිතසුව පිණිස තියෙනවා නම්,තමන්ගේ යහපත පිණිස තියෙනවා නම්,එවැනි දේ කිරීම අතිශයින්ම දුෂ්කරයි.(ධම්ම පදය)"
0,,,අපේ ජීවිතය අපටවත් හිමිකම් නැති ජිවිතයේ තවත් කෙනකුගේ ජීවිතයකට හිමිකම් කියා වෙහෙසෙති
0,,,මධ්‍යම ප්‍රතිපදාව සිත ඇලෙන තැනට නොඇලී ප්‍රතික්ෂේපද නොකොට සිත ගැටෙන තැනට නොගැටී ප්‍රතික්ෂේපද නොකොට හැඟීම් දෙස නිසොල්මනේ බලසිටීමයි
0,,,සමාජයේ ජෝඩු සුලභයි ප්‍රේමණියන් විරලයි
0,,,"ජිවිතයේ බොහො ප්‍රශ්න ඇතිවුනේ, ඔවුන් අපේ දුර්වලතා හදුනාගත් නිසයි.අපේ දුර්වලතා ඔවුන් හදුනාගත් බව අපට අවබෝධ නොවූ නිසයි."
0,,,දැනුම සොයන ඔබට. නිව්මෝනියා රෝගී තත්වයෙන් ආසාදනයට පත් වෙන අවයවය පෙනහලු
0,,,"හොදින් සිතා බැලුවොත්..අප අතීතයෙන් ඉගෙන නොගත් බව,අප පසුකල අතීතයෙන්ම ඉගෙනගත හැක."
0,,,"සිදුවිය හැකිදේත් සිදුනොවෙයි කියා..සිදුවිය නොහැකිදේත් සිදුවෙයිද කියා.. නිරුත්තර ප්‍රහේලිකාවට මුලා වෙලා..සිටියේ අවංකකමටද අනුවණකමටද, සිතාගන්නට නොහැකිවෙලා.."
0,,,දිගු ගමනකට පසු වෙහෙස දැනීම සාමාන්‍ය දෙයක්..එහෙත් ආරම්භයේ පටන්ම වෙහෙස දැනේ නම් එය කෙටි ගමනක්විමත් සාමාන්‍ය දෙයක්..
0,,,එකතුකරන දෙවල් වලින් කල හැක්කේ සතුටුවීම පමණයි. එහෙත් ඉතිරිවන දෙවල් වලින් දුක් නොවී ඉන්නත් පුළුවන්
0,,,"දිර්ඝායුෂ ලබන්නට නම්, තමාගේ ජීවිතය කිසිවෙකුට නැසීමට නොහැකි බවටපත් කරගන්නට නම්,සතුන් මැරීම අත්හැර,සත්ව හිංසාව අත්හැර සියලු සතුන් කෙරෙහි දයානුකම්පිව වාසය කරන්න."
0,,,"සැපය පිණිස පවතින දේ මෙලොවදී කයෙන් කෙරෙන යම් සංවරයක් ඇද්ද, වචනයෙන් මෙන් ම සිතින් ද කෙරෙන යම් සංවරයක් ඇද්ද, ජීවත්ව සිටින කාලයේ දී කරගන්නා වූ යම් පිනක් ඇද්ද,පරලොව ගියාට පස්සෙ සැපය පිණිස පවතින්නෙ ඔච්චරයි."
0,,,නමෝ බුද්ධාය මඩ දියෙන් උඩට නැගි සුපිපි නෙළුමක් විලස දම් සුවද බෙදා දෙන මලක් වෙමි සමිදුනේ...... උතුම් තිසරණයේ අශිර්වාදය ඔබ සැමට නිති ලැබේවා.......
0,,,බලාපොරොත්තු නොවිය යුතුය.ඔවුන් අන් අයට කරන හොද අපටත් කරාවි යැයි..ඔවුන් අන් අයට නොකරන නරක අපටත් නොකරාවි යැයි.
0,,,"නිතරම, ඔබගේ මානසික තත්ත්වය යහපත් කරනා පුද්ගලයින් සමඟ ඔබගේ කාලය ගත කිරීමට මහන්සි ගන්න.ඔබට කළකිරීමක් නොදැනේවි"
0,,,කුඩා ළමුන්ගේ වෙන් වීමේ සාංකාව
0,,,ආදරය කියන වචනයට මුලින් අවංක කියන වචනය ආවම ජිවිතේ ගොඩක් ලස්සන වෙනව.
0,,,ජනෙසුත සියළු සත්වයන්ට දෙමාපියකු වූ බැවින් ජනේසුත නම් වන සේක. අමා සුව
0,,,මව්බිම සිසාරා මහින්ද රාජපක්ෂ මැතිදුන්ට හා ශ්‍රී.ල.පො.පෙ. මූලික පෙරමුණ වෙත ඓතිහාසික ජයග්‍රහණයක් ගෙන් දුන් ජනතාවට හා අපේක්ෂකයන්ට ආචාරය සමග උණුසුම් සුබ පැතුම් පිරිනමයි ! -ඒකාබද්ධ විපක්ෂ නායක-
0,,,"ඔබෙන් මා උගත් ආදරය.ඔබෙන් මා පතන ආදරය, ඔබෙන් මා ලබන ආදරය, කිසිම දිනෙක කිසිවෙකුගෙන්, මා නොලබනු ඇත..."
0,,,මගෙ ගිතයේ තනුව ඔබයි අප්පච්චි…
0,,,දැනුම සොයන ඔබට. බටහිර ඉන්දීය කොදෙව් දුපත් මුලින්ම සොයා ගත් දේශ ගවේශකයා ක්‍රිස්ටෝපර් කොලොම්බස්
0,,,කායික මානසික සුවය රැකවරණය ලැබෙන නිදුක් නිරෝගී සුවදායක රාත්‍රියක් වේවා. ඔබට සම්මා සම්බුදු සරණයි
0,,,සංඝයාට පූජා නොකොට කවදාවත් ආහාර අනුභව කරන්න එපා කියලා අප කුඩා අවධියේ ම අපගේ මව්පියන් අප ලවා දිව්රුවා ගත්තා. (දුටුගැමුණු කුමරු - මහා වංශය 25 පරිච්චේදය)
0,,,සම්බුදු සරණයි. සියළු අප සැමගේ පැතුම ඇති ය නුවණ දහමෙහි සිත් රඳන්නේ ඒ දහමෙන්ම සිත පහදාගෙන ඉන්නේ ලොව්තුරු බුදුන් ගිය මග අප මේ යන්නේ. අමා මහ නිවන් ලබනට හැම වෙහෙසෙන්නේ.
